items,support,ordered_statistics
"frozenset({'22356', '20724', '20725', '20727'})",0.003334835511491663,"[OrderedStatistic(items_base=frozenset({'22356', '20725', '20727'}), items_add=frozenset({'20724'}), confidence=0.8505747126436781, lift=24.999010428560553)]"
"frozenset({'20724', '22383', '20725', '20727'})",0.0035601622352410996,"[OrderedStatistic(items_base=frozenset({'20724', '22383', '20727'}), items_add=frozenset({'20725'}), confidence=0.7117117117117118, lift=11.87434803224277)]"
"frozenset({'20724', '20725', '22384', '20727'})",0.003605227579990987,"[OrderedStatistic(items_base=frozenset({'20724', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.7407407407407408, lift=12.358674463937623)]"
"frozenset({'20724', '22355', '20725', '20728'})",0.003470031545741325,"[OrderedStatistic(items_base=frozenset({'20724', '20725', '20728'}), items_add=frozenset({'22355'}), confidence=0.712962962962963, lift=26.50024815435201), OrderedStatistic(items_base=frozenset({'20724', '22355', '20728'}), items_add=frozenset({'20725'}), confidence=0.7857142857142858, lift=13.109022556390979), OrderedStatistic(items_base=frozenset({'22355', '20725', '20728'}), items_add=frozenset({'20724'}), confidence=0.8020833333333335, lift=23.573813465783665)]"
"frozenset({'22356', '20724', '22355', '20725'})",0.0037854889589905363,"[OrderedStatistic(items_base=frozenset({'22356', '22355', '20725'}), items_add=frozenset({'20724'}), confidence=0.865979381443299, lift=25.45176486652557)]"
"frozenset({'20724', '22355', '22382', '20725'})",0.003334835511491663,"[OrderedStatistic(items_base=frozenset({'20724', '22382', '20725'}), items_add=frozenset({'22355'}), confidence=0.7115384615384615, lift=26.447300605592062), OrderedStatistic(items_base=frozenset({'20724', '22355', '22382'}), items_add=frozenset({'20725'}), confidence=0.7708333333333334, lift=12.860745614035087), OrderedStatistic(items_base=frozenset({'22355', '22382', '20725'}), items_add=frozenset({'20724'}), confidence=0.8505747126436781, lift=24.999010428560553)]"
"frozenset({'20724', '22355', '22383', '20725'})",0.004326273095989184,"[OrderedStatistic(items_base=frozenset({'20724', '22383', '20725'}), items_add=frozenset({'22355'}), confidence=0.7999999999999998, lift=29.735343383584585), OrderedStatistic(items_base=frozenset({'20724', '22355', '22383'}), items_add=frozenset({'20725'}), confidence=0.7499999999999999, lift=12.51315789473684), OrderedStatistic(items_base=frozenset({'22355', '22383', '20725'}), items_add=frozenset({'20724'}), confidence=0.7499999999999999, lift=22.04304635761589)]"
"frozenset({'20724', '22355', '20725', '22384'})",0.0036502929247408744,"[OrderedStatistic(items_base=frozenset({'20724', '22355', '22384'}), items_add=frozenset({'20725'}), confidence=0.81, lift=13.51421052631579), OrderedStatistic(items_base=frozenset({'22355', '20725', '22384'}), items_add=frozenset({'20724'}), confidence=0.801980198019802, lift=23.570782243787292)]"
"frozenset({'22356', '20724', '22383', '20725'})",0.003470031545741325,"[OrderedStatistic(items_base=frozenset({'20724', '22383', '22356'}), items_add=frozenset({'20725'}), confidence=0.7000000000000001, lift=11.678947368421053), OrderedStatistic(items_base=frozenset({'22356', '22383', '20725'}), items_add=frozenset({'20724'}), confidence=0.8850574712643678, lift=26.01248382431301)]"
"frozenset({'22356', '20724', '20725', '22384'})",0.0038756196484903108,"[OrderedStatistic(items_base=frozenset({'20724', '22356', '22384'}), items_add=frozenset({'20725'}), confidence=0.7166666666666666, lift=11.957017543859648), OrderedStatistic(items_base=frozenset({'22356', '20725', '22384'}), items_add=frozenset({'20724'}), confidence=0.8037383177570092, lift=23.62245466361329)]"
"frozenset({'20724', '22355', '22383', '20727'})",0.003334835511491663,"[OrderedStatistic(items_base=frozenset({'20724', '22355', '20727'}), items_add=frozenset({'22383'}), confidence=0.7254901960784313, lift=15.144522531496136), OrderedStatistic(items_base=frozenset({'22355', '22383', '20727'}), items_add=frozenset({'20724'}), confidence=0.7047619047619047, lift=20.713465783664457)]"
"frozenset({'20724', '22383', '22382', '20727'})",0.003334835511491663,"[OrderedStatistic(items_base=frozenset({'20724', '22383', '22382'}), items_add=frozenset({'20727'}), confidence=0.74, lift=15.303448275862069)]"
"frozenset({'85099B', '21931', '20724', '22355'})",0.003470031545741325,"[OrderedStatistic(items_base=frozenset({'21931', '20724', '22355'}), items_add=frozenset({'85099B'}), confidence=0.7264150943396227, lift=9.810803982590523), OrderedStatistic(items_base=frozenset({'21931', '20724', '85099B'}), items_add=frozenset({'22355'}), confidence=0.7333333333333334, lift=27.25739810161921), OrderedStatistic(items_base=frozenset({'21931', '22355', '85099B'}), items_add=frozenset({'20724'}), confidence=0.7777777777777778, lift=22.859455481972038)]"
"frozenset({'20724', '22355', '22383', '22356'})",0.003740423614240649,"[OrderedStatistic(items_base=frozenset({'20724', '22383', '22356'}), items_add=frozenset({'22355'}), confidence=0.7545454545454545, lift=28.045835236790012), OrderedStatistic(items_base=frozenset({'22355', '22383', '22356'}), items_add=frozenset({'20724'}), confidence=0.8556701030927835, lift=25.148767665733594)]"
"frozenset({'20724', '22355', '22661', '22356'})",0.003740423614240649,"[OrderedStatistic(items_base=frozenset({'20724', '22355', '22661'}), items_add=frozenset({'22356'}), confidence=0.7094017094017094, lift=31.233380816714153), OrderedStatistic(items_base=frozenset({'22355', '22661', '22356'}), items_add=frozenset({'20724'}), confidence=0.83, lift=24.394304635761586)]"
"frozenset({'20724', '22355', '22356', '23204'})",0.003740423614240649,"[OrderedStatistic(items_base=frozenset({'22355', '22356', '23204'}), items_add=frozenset({'20724'}), confidence=0.8556701030927835, lift=25.148767665733594)]"
"frozenset({'85099B', '20724', '22355', '22386'})",0.003334835511491663,"[OrderedStatistic(items_base=frozenset({'20724', '22355', '22386'}), items_add=frozenset({'85099B'}), confidence=0.8314606741573033, lift=11.229526694796446), OrderedStatistic(items_base=frozenset({'85099B', '22355', '22386'}), items_add=frozenset({'20724'}), confidence=0.8222222222222222, lift=24.165710080941867)]"
"frozenset({'85099B', '20724', '22386', '22356'})",0.0037854889589905363,"[OrderedStatistic(items_base=frozenset({'20724', '22386', '22356'}), items_add=frozenset({'85099B'}), confidence=0.75, lift=10.129336579427875), OrderedStatistic(items_base=frozenset({'85099B', '22386', '22356'}), items_add=frozenset({'20724'}), confidence=0.8571428571428572, lift=25.192052980132452)]"
"frozenset({'20726', '20725', '20728', '20727'})",0.006489409643983777,"[OrderedStatistic(items_base=frozenset({'20726', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.7272727272727273, lift=12.133971291866029)]"
"frozenset({'22382', '20726', '20725', '20727'})",0.007165389815232086,"[OrderedStatistic(items_base=frozenset({'20726', '22382', '20727'}), items_add=frozenset({'20725'}), confidence=0.7535545023696683, lift=12.572461960588676)]"
"frozenset({'22383', '20726', '20725', '20727'})",0.007210455159981974,"[OrderedStatistic(items_base=frozenset({'22383', '20726', '20727'}), items_add=frozenset({'20725'}), confidence=0.7619047619047619, lift=12.711779448621552)]"
"frozenset({'20726', '20725', '22384', '20727'})",0.006849932401982875,"[OrderedStatistic(items_base=frozenset({'20726', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.7562189054726368, lift=12.616915422885572)]"
"frozenset({'22662', '20726', '20725', '20727'})",0.005002253267237494,"[OrderedStatistic(items_base=frozenset({'22662', '20726', '20727'}), items_add=frozenset({'20725'}), confidence=0.7449664429530201, lift=12.429176969268807)]"
"frozenset({'23206', '20726', '20725', '20727'})",0.00558810274898603,"[OrderedStatistic(items_base=frozenset({'23206', '20726', '20727'}), items_add=frozenset({'20725'}), confidence=0.7337278106508875, lift=12.241669261912175)]"
"frozenset({'23207', '20726', '20725', '20727'})",0.003920684993240198,"[OrderedStatistic(items_base=frozenset({'23207', '20726', '20727'}), items_add=frozenset({'20725'}), confidence=0.7837837837837838, lift=13.076813655761024)]"
"frozenset({'23208', '20726', '20725', '20727'})",0.00405588102748986,"[OrderedStatistic(items_base=frozenset({'23208', '20726', '20725'}), items_add=frozenset({'20727'}), confidence=0.7142857142857142, lift=14.77166821994408), OrderedStatistic(items_base=frozenset({'23208', '20726', '20727'}), items_add=frozenset({'20725'}), confidence=0.7964601769911503, lift=13.288309268747087)]"
"frozenset({'23209', '20726', '20725', '20727'})",0.0046417305092383955,"[OrderedStatistic(items_base=frozenset({'20726', '23209', '20727'}), items_add=frozenset({'20725'}), confidence=0.7410071942446043, lift=12.363120030291554)]"
"frozenset({'22382', '20726', '20725', '20728'})",0.007075259125732312,"[OrderedStatistic(items_base=frozenset({'20726', '22382', '20728'}), items_add=frozenset({'20725'}), confidence=0.7336448598130841, lift=12.24028529267093)]"
"frozenset({'22383', '20726', '20725', '20728'})",0.007390716538981523,"[OrderedStatistic(items_base=frozenset({'22383', '20726', '20728'}), items_add=frozenset({'20725'}), confidence=0.7663551401869159, lift=12.786030496802754)]"
"frozenset({'20726', '20725', '20728', '22384'})",0.007120324470482199,"[OrderedStatistic(items_base=frozenset({'20726', '20728', '22384'}), items_add=frozenset({'20725'}), confidence=0.7939698492462312, lift=13.24676011637133)]"
"frozenset({'22662', '20726', '20725', '20728'})",0.004867057232987832,"[OrderedStatistic(items_base=frozenset({'22662', '20726', '20728'}), items_add=frozenset({'20725'}), confidence=0.7883211678832117, lift=13.152516327314638)]"
"frozenset({'23206', '20726', '20725', '20728'})",0.005182514646237044,"[OrderedStatistic(items_base=frozenset({'23206', '20726', '20728'}), items_add=frozenset({'20725'}), confidence=0.7467532467532467, lift=12.45898838004101)]"
"frozenset({'23207', '20726', '20725', '20728'})",0.004281207751239297,"[OrderedStatistic(items_base=frozenset({'23207', '20726', '20725'}), items_add=frozenset({'20728'}), confidence=0.7142857142857142, lift=16.026289180990897), OrderedStatistic(items_base=frozenset({'23207', '20726', '20728'}), items_add=frozenset({'20725'}), confidence=0.7723577235772358, lift=12.886178861788617)]"
"frozenset({'23208', '20726', '20725', '20728'})",0.003515096890491212,"[OrderedStatistic(items_base=frozenset({'23208', '20726', '20728'}), items_add=frozenset({'20725'}), confidence=0.709090909090909, lift=11.830622009569376)]"
"frozenset({'23209', '20726', '20725', '20728'})",0.0038756196484903108,"[OrderedStatistic(items_base=frozenset({'20726', '23209', '20728'}), items_add=frozenset({'20725'}), confidence=0.7350427350427351, lift=12.263607737291949)]"
"frozenset({'85099B', '20726', '20725', '20728'})",0.0038305543037404238,"[OrderedStatistic(items_base=frozenset({'85099B', '20726', '20728'}), items_add=frozenset({'20725'}), confidence=0.8095238095238095, lift=13.5062656641604)]"
"frozenset({'22383', '22355', '20726', '20725'})",0.0035601622352410996,"[OrderedStatistic(items_base=frozenset({'22355', '20726', '20725'}), items_add=frozenset({'22383'}), confidence=0.8061224489795918, lift=16.82771132912243), OrderedStatistic(items_base=frozenset({'22383', '22355', '20726'}), items_add=frozenset({'20725'}), confidence=0.8061224489795918, lift=13.449516648764769)]"
"frozenset({'22383', '22382', '20726', '20725'})",0.007525912573231185,"[OrderedStatistic(items_base=frozenset({'22383', '20726', '22382'}), items_add=frozenset({'20725'}), confidence=0.7625570776255707, lift=12.722662821437153)]"
"frozenset({'22382', '20726', '20725', '22384'})",0.007300585849481749,"[OrderedStatistic(items_base=frozenset({'20726', '22382', '22384'}), items_add=frozenset({'20725'}), confidence=0.7980295566502463, lift=13.314493129375162)]"
"frozenset({'22662', '22382', '20726', '20725'})",0.006534474988733664,"[OrderedStatistic(items_base=frozenset({'22662', '20726', '20725'}), items_add=frozenset({'22382'}), confidence=0.8285714285714286, lift=18.367632367632368), OrderedStatistic(items_base=frozenset({'22662', '20726', '22382'}), items_add=frozenset({'20725'}), confidence=0.7754010695187165, lift=12.93695468618069)]"
"frozenset({'23206', '22382', '20726', '20725'})",0.005858494817485353,"[OrderedStatistic(items_base=frozenset({'23206', '20726', '22382'}), items_add=frozenset({'20725'}), confidence=0.7386363636363636, lift=12.323564593301436)]"
"frozenset({'23207', '22382', '20726', '20725'})",0.004191077061739522,"[OrderedStatistic(items_base=frozenset({'23207', '20726', '22382'}), items_add=frozenset({'20725'}), confidence=0.7045454545454545, lift=11.754784688995214)]"
"frozenset({'23208', '22382', '20726', '20725'})",0.004371338440739072,"[OrderedStatistic(items_base=frozenset({'23208', '20726', '20725'}), items_add=frozenset({'22382'}), confidence=0.7698412698412699, lift=17.065712065712066), OrderedStatistic(items_base=frozenset({'23208', '20726', '22382'}), items_add=frozenset({'20725'}), confidence=0.7637795275590552, lift=12.74305843348529)]"
"frozenset({'23209', '22382', '20726', '20725'})",0.004957187922487607,"[OrderedStatistic(items_base=frozenset({'23209', '20726', '22382'}), items_add=frozenset({'20725'}), confidence=0.7189542483660131, lift=11.995184038527691)]"
"frozenset({'85099B', '22382', '20726', '20725'})",0.0038305543037404238,"[OrderedStatistic(items_base=frozenset({'85099B', '20726', '22382'}), items_add=frozenset({'20725'}), confidence=0.8500000000000001, lift=14.181578947368422)]"
"frozenset({'22383', '20726', '20725', '22384'})",0.007435781883731411,"[OrderedStatistic(items_base=frozenset({'22383', '20726', '22384'}), items_add=frozenset({'20725'}), confidence=0.8333333333333333, lift=13.903508771929824)]"
"frozenset({'22383', '22662', '20726', '20725'})",0.006038756196484903,"[OrderedStatistic(items_base=frozenset({'22662', '20726', '20725'}), items_add=frozenset({'22383'}), confidence=0.7657142857142858, lift=15.984195672624649), OrderedStatistic(items_base=frozenset({'22383', '22662', '20726'}), items_add=frozenset({'20725'}), confidence=0.8121212121212121, lift=13.549601275917064)]"
"frozenset({'22383', '23206', '20726', '20725'})",0.005993690851735016,"[OrderedStatistic(items_base=frozenset({'22383', '23206', '20726'}), items_add=frozenset({'20725'}), confidence=0.7732558139534884, lift=12.901162790697674)]"
"frozenset({'22383', '23207', '20726', '20725'})",0.004281207751239297,"[OrderedStatistic(items_base=frozenset({'23207', '20726', '20725'}), items_add=frozenset({'22383'}), confidence=0.7142857142857142, lift=14.910630291627468), OrderedStatistic(items_base=frozenset({'22383', '23207', '20726'}), items_add=frozenset({'20725'}), confidence=0.7983193277310925, lift=13.319327731092438)]"
"frozenset({'22383', '23208', '20726', '20725'})",0.0046417305092383955,"[OrderedStatistic(items_base=frozenset({'23208', '20726', '20725'}), items_add=frozenset({'22383'}), confidence=0.8174603174603174, lift=17.064388000418106), OrderedStatistic(items_base=frozenset({'22383', '23208', '20726'}), items_add=frozenset({'20725'}), confidence=0.7803030303030303, lift=13.018740031897925)]"
"frozenset({'22383', '23209', '20726', '20725'})",0.005047318611987382,"[OrderedStatistic(items_base=frozenset({'22383', '20726', '23209'}), items_add=frozenset({'20725'}), confidence=0.7466666666666667, lift=12.457543859649123)]"
"frozenset({'22383', '85099B', '20726', '20725'})",0.0038305543037404238,"[OrderedStatistic(items_base=frozenset({'22383', '85099B', '20726'}), items_add=frozenset({'20725'}), confidence=0.8585858585858586, lift=14.32482721956406)]"
"frozenset({'22662', '20726', '20725', '22384'})",0.005407841369986481,"[OrderedStatistic(items_base=frozenset({'22662', '20726', '22384'}), items_add=frozenset({'20725'}), confidence=0.8391608391608393, lift=14.000736105999266)]"
"frozenset({'23206', '20726', '20725', '22384'})",0.005317710680486706,"[OrderedStatistic(items_base=frozenset({'23206', '20726', '22384'}), items_add=frozenset({'20725'}), confidence=0.8027210884353742, lift=13.392767633369136)]"
"frozenset({'23207', '20726', '20725', '22384'})",0.004281207751239297,"[OrderedStatistic(items_base=frozenset({'23207', '20726', '20725'}), items_add=frozenset({'22384'}), confidence=0.7142857142857142, lift=16.666666666666664), OrderedStatistic(items_base=frozenset({'23207', '20726', '22384'}), items_add=frozenset({'20725'}), confidence=0.826086956521739, lift=13.782608695652172)]"
"frozenset({'23208', '20726', '20725', '22384'})",0.0038756196484903108,"[OrderedStatistic(items_base=frozenset({'23208', '20726', '22384'}), items_add=frozenset({'20725'}), confidence=0.8269230769230768, lift=13.796558704453439)]"
"frozenset({'23209', '20726', '20725', '22384'})",0.004821991888237945,"[OrderedStatistic(items_base=frozenset({'20726', '23209', '22384'}), items_add=frozenset({'20725'}), confidence=0.8045112781954887, lift=13.422635536208944)]"
"frozenset({'85099B', '20726', '20725', '22384'})",0.003605227579990987,"[OrderedStatistic(items_base=frozenset({'85099B', '20726', '22384'}), items_add=frozenset({'20725'}), confidence=0.8247422680412371, lift=13.760173629951165)]"
"frozenset({'23206', '22662', '20726', '20725'})",0.004281207751239297,"[OrderedStatistic(items_base=frozenset({'23206', '22662', '20725'}), items_add=frozenset({'20726'}), confidence=0.7037037037037037, lift=18.611662914404274), OrderedStatistic(items_base=frozenset({'23206', '22662', '20726'}), items_add=frozenset({'20725'}), confidence=0.7661290322580645, lift=12.782258064516128)]"
"frozenset({'22662', '23207', '20726', '20725'})",0.003470031545741325,"[OrderedStatistic(items_base=frozenset({'22662', '23207', '20726'}), items_add=frozenset({'20725'}), confidence=0.7938144329896908, lift=13.244167118827999)]"
"frozenset({'22662', '23209', '20726', '20725'})",0.0036502929247408744,"[OrderedStatistic(items_base=frozenset({'22662', '20726', '23209'}), items_add=frozenset({'20725'}), confidence=0.7714285714285715, lift=12.870676691729324)]"
"frozenset({'23206', '23207', '20726', '20725'})",0.004551599819738621,"[OrderedStatistic(items_base=frozenset({'23207', '20726', '20725'}), items_add=frozenset({'23206'}), confidence=0.7593984962406014, lift=19.192542860568274), OrderedStatistic(items_base=frozenset({'23206', '23207', '20726'}), items_add=frozenset({'20725'}), confidence=0.7481481481481481, lift=12.482261208576997)]"
"frozenset({'23206', '23208', '20726', '20725'})",0.004191077061739522,"[OrderedStatistic(items_base=frozenset({'23208', '20726', '20725'}), items_add=frozenset({'23206'}), confidence=0.738095238095238, lift=18.654138192862565), OrderedStatistic(items_base=frozenset({'23206', '23208', '20726'}), items_add=frozenset({'20725'}), confidence=0.75, lift=12.513157894736842)]"
"frozenset({'23206', '23209', '20726', '20725'})",0.005497972059486255,"[OrderedStatistic(items_base=frozenset({'23209', '20726', '20725'}), items_add=frozenset({'23206'}), confidence=0.7176470588235293, lift=18.137344231542272), OrderedStatistic(items_base=frozenset({'23206', '20726', '23209'}), items_add=frozenset({'20725'}), confidence=0.7577639751552795, lift=12.64269369074861)]"
"frozenset({'23207', '20726', '20725', '23208'})",0.0034249662009914377,"[OrderedStatistic(items_base=frozenset({'23207', '20726', '23208'}), items_add=frozenset({'20725'}), confidence=0.7378640776699029, lift=12.310679611650485)]"
"frozenset({'23209', '23207', '20726', '20725'})",0.003515096890491212,"[OrderedStatistic(items_base=frozenset({'23207', '20726', '23209'}), items_add=frozenset({'20725'}), confidence=0.7358490566037736, lift=12.277060575968223)]"
"frozenset({'23209', '23208', '20726', '20725'})",0.0037854889589905363,"[OrderedStatistic(items_base=frozenset({'23208', '20726', '23209'}), items_add=frozenset({'20725'}), confidence=0.75, lift=12.513157894736842)]"
"frozenset({'22383', '20725', '20728', '20727'})",0.008246958089229383,"[OrderedStatistic(items_base=frozenset({'22383', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.7261904761904762, lift=12.115914786967418)]"
"frozenset({'22384', '20725', '20728', '20727'})",0.008697611536728257,"[OrderedStatistic(items_base=frozenset({'20725', '20728', '20727'}), items_add=frozenset({'22384'}), confidence=0.7338403041825096, lift=17.122940430925222), OrderedStatistic(items_base=frozenset({'22384', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.7394636015325671, lift=12.33736640451704)]"
"frozenset({'22386', '20725', '20728', '20727'})",0.0034249662009914377,"[OrderedStatistic(items_base=frozenset({'22386', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.7378640776699029, lift=12.310679611650485)]"
"frozenset({'23206', '20725', '20728', '20727'})",0.005407841369986481,"[OrderedStatistic(items_base=frozenset({'23206', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.7017543859649124, lift=11.708217913204063)]"
"frozenset({'23207', '20725', '20728', '20727'})",0.004506534474988734,"[OrderedStatistic(items_base=frozenset({'23207', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.7299270072992701, lift=12.178255858624663)]"
"frozenset({'23208', '20725', '20728', '20727'})",0.004281207751239297,"[OrderedStatistic(items_base=frozenset({'23208', '20725', '20728'}), items_add=frozenset({'20727'}), confidence=0.7599999999999999, lift=15.717054986020502), OrderedStatistic(items_base=frozenset({'23208', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.7307692307692308, lift=12.192307692307693)]"
"frozenset({'23209', '20725', '20728', '20727'})",0.004867057232987832,"[OrderedStatistic(items_base=frozenset({'23209', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.72, lift=12.012631578947367)]"
"frozenset({'85099B', '20725', '20728', '20727'})",0.004281207751239297,"[OrderedStatistic(items_base=frozenset({'85099B', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.7723577235772358, lift=12.886178861788617)]"
"frozenset({'21930', '22383', '20725', '20727'})",0.0033799008562415502,"[OrderedStatistic(items_base=frozenset({'22383', '20725', '21930'}), items_add=frozenset({'20727'}), confidence=0.8152173913043478, lift=16.858969164066615), OrderedStatistic(items_base=frozenset({'21930', '22383', '20727'}), items_add=frozenset({'20725'}), confidence=0.7281553398058253, lift=12.1486969851814)]"
"frozenset({'21930', '20725', '22384', '20727'})",0.003740423614240649,"[OrderedStatistic(items_base=frozenset({'21930', '20725', '20727'}), items_add=frozenset({'22384'}), confidence=0.7345132743362832, lift=17.13864306784661), OrderedStatistic(items_base=frozenset({'20725', '22384', '21930'}), items_add=frozenset({'20727'}), confidence=0.8556701030927835, lift=17.695544816056724), OrderedStatistic(items_base=frozenset({'21930', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.7477477477477478, lift=12.475580844001897)]"
"frozenset({'85099B', '21930', '20725', '20727'})",0.003965750337990085,"[OrderedStatistic(items_base=frozenset({'21930', '20725', '20727'}), items_add=frozenset({'85099B'}), confidence=0.7787610619469025, lift=10.517777215217144), OrderedStatistic(items_base=frozenset({'85099B', '20725', '21930'}), items_add=frozenset({'20727'}), confidence=0.7999999999999999, lift=16.54426840633737), OrderedStatistic(items_base=frozenset({'85099B', '21930', '20727'}), items_add=frozenset({'20725'}), confidence=0.7787610619469025, lift=12.993013507219374)]"
"frozenset({'21931', '22383', '20725', '20727'})",0.0038305543037404238,"[OrderedStatistic(items_base=frozenset({'21931', '20725', '20727'}), items_add=frozenset({'22383'}), confidence=0.7456140350877194, lift=15.564605304418151)]"
"frozenset({'21931', '20725', '22384', '20727'})",0.003515096890491212,"[OrderedStatistic(items_base=frozenset({'21931', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.78, lift=13.013684210526316)]"
"frozenset({'21931', '85099B', '20725', '20727'})",0.0036953582694907615,"[OrderedStatistic(items_base=frozenset({'21931', '20725', '20727'}), items_add=frozenset({'85099B'}), confidence=0.7192982456140351, lift=9.714685374422057), OrderedStatistic(items_base=frozenset({'21931', '85099B', '20727'}), items_add=frozenset({'20725'}), confidence=0.7321428571428571, lift=12.215225563909772)]"
"frozenset({'22355', '22383', '20725', '20727'})",0.003515096890491212,"[OrderedStatistic(items_base=frozenset({'22355', '20725', '20727'}), items_add=frozenset({'22383'}), confidence=0.7647058823529411, lift=15.963145371036466), OrderedStatistic(items_base=frozenset({'22355', '22383', '20727'}), items_add=frozenset({'20725'}), confidence=0.7428571428571428, lift=12.393984962406012)]"
"frozenset({'22382', '20725', '22384', '20727'})",0.00761604326273096,"[OrderedStatistic(items_base=frozenset({'22382', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.747787610619469, lift=12.476245924545877)]"
"frozenset({'22662', '22382', '20725', '20727'})",0.005903560162235241,"[OrderedStatistic(items_base=frozenset({'22662', '20725', '20727'}), items_add=frozenset({'22382'}), confidence=0.7616279069767442, lift=16.883639616197755), OrderedStatistic(items_base=frozenset({'22662', '22382', '20727'}), items_add=frozenset({'20725'}), confidence=0.7119565217391305, lift=11.878432494279176)]"
"frozenset({'23206', '22382', '20725', '20727'})",0.005813429472735466,"[OrderedStatistic(items_base=frozenset({'23206', '22382', '20727'}), items_add=frozenset({'20725'}), confidence=0.7329545454545455, lift=12.228767942583733)]"
"frozenset({'23208', '22382', '20725', '20727'})",0.004551599819738621,"[OrderedStatistic(items_base=frozenset({'23208', '22382', '20727'}), items_add=frozenset({'20725'}), confidence=0.7266187050359711, lift=12.123059447179097)]"
"frozenset({'85099B', '22382', '20725', '20727'})",0.0036502929247408744,"[OrderedStatistic(items_base=frozenset({'85099B', '22382', '20727'}), items_add=frozenset({'20725'}), confidence=0.7297297297297298, lift=12.174964438122334)]"
"frozenset({'22383', '20725', '22384', '20727'})",0.008382154123479044,"[OrderedStatistic(items_base=frozenset({'22383', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.7622950819672131, lift=12.718291630716134)]"
"frozenset({'22386', '22383', '20725', '20727'})",0.003334835511491663,"[OrderedStatistic(items_base=frozenset({'22386', '22383', '20727'}), items_add=frozenset({'20725'}), confidence=0.7474747474747474, lift=12.471026049973418)]"
"frozenset({'22662', '22383', '20725', '20727'})",0.005858494817485353,"[OrderedStatistic(items_base=frozenset({'22662', '20725', '20727'}), items_add=frozenset({'22383'}), confidence=0.7558139534883721, lift=15.777527401605811), OrderedStatistic(items_base=frozenset({'22662', '22383', '20727'}), items_add=frozenset({'20725'}), confidence=0.7386363636363636, lift=12.323564593301436)]"
"frozenset({'23207', '22383', '20725', '20727'})",0.004776926543488057,"[OrderedStatistic(items_base=frozenset({'23207', '20725', '20727'}), items_add=frozenset({'22383'}), confidence=0.7260273972602739, lift=15.155736542996687)]"
"frozenset({'23208', '22383', '20725', '20727'})",0.005047318611987382,"[OrderedStatistic(items_base=frozenset({'23208', '20725', '20727'}), items_add=frozenset({'22383'}), confidence=0.7088607594936709, lift=14.797384998273337), OrderedStatistic(items_base=frozenset({'23208', '22383', '20727'}), items_add=frozenset({'20725'}), confidence=0.7225806451612904, lift=12.055687606112055)]"
"frozenset({'85099B', '22383', '20725', '20727'})",0.004326273095989184,"[OrderedStatistic(items_base=frozenset({'85099B', '22383', '20727'}), items_add=frozenset({'20725'}), confidence=0.7499999999999999, lift=12.51315789473684)]"
"frozenset({'22386', '20725', '22384', '20727'})",0.004416403785488959,"[OrderedStatistic(items_base=frozenset({'22386', '20725', '20727'}), items_add=frozenset({'22384'}), confidence=0.7656249999999999, lift=17.864583333333332), OrderedStatistic(items_base=frozenset({'22386', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.725925925925926, lift=12.11150097465887)]"
"frozenset({'22662', '20725', '22384', '20727'})",0.005182514646237044,"[OrderedStatistic(items_base=frozenset({'22662', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.7770270270270271, lift=12.964082503556188)]"
"frozenset({'23203', '20725', '22384', '20727'})",0.0038305543037404238,"[OrderedStatistic(items_base=frozenset({'23203', '20725', '20727'}), items_add=frozenset({'22384'}), confidence=0.7024793388429752, lift=16.391184573002754), OrderedStatistic(items_base=frozenset({'23203', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.8018867924528302, lift=13.378848063555115)]"
"frozenset({'23206', '20725', '22384', '20727'})",0.005858494817485353,"[OrderedStatistic(items_base=frozenset({'23206', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.7647058823529411, lift=12.758513931888544)]"
"frozenset({'23207', '20725', '22384', '20727'})",0.00473186119873817,"[OrderedStatistic(items_base=frozenset({'23207', '20725', '20727'}), items_add=frozenset({'22384'}), confidence=0.7191780821917808, lift=16.78082191780822), OrderedStatistic(items_base=frozenset({'23207', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.7553956834532374, lift=12.603180613404012)]"
